Reviews,Rating
urunu gundur kullaniyorum oncellikle kargo hizli iyi bir sekilde paketlenmis olarak geldi orijinal kuskunuz olmasin s kalitesi fiyatina gore gayet iyi seviyede kapali ortamlarda mikrafonu gayet iyi toplu tasimada v son s muzik dinlemek konusma yaparken kulakliktan gelen s disari cikiyor sorunlarindan bir tanesi diger bir sorunu s cok kisikken s yokken ufak bir cizirti geliyor onu arastirdim sanirim statik alanla alakaliymis cogu bluetoothlu kulaklikta var deniyor cok rahatsiz edici bir cizirti olmasa farkediliyor bazen iki sorun disinda hicbir sikintisi yok urunun spor yaparken gayet kullanilabilir fiyatina gore alinabilecek iyi bluetoothlu kulaklik oldugunu dusunuyorum yildizi belirttigim sorunlardan oturu kirdim iyi alisverisler,1
urunu siteden aldim aldiktan sonra sahte orijinal arasindaki fark videolarini gordum bana gelen orijinal kesinlikle tum ozellikleri tasiyor kutusu muhurlu geldi icinden kucuk kalin bir kitapcik cikti kapagi kapatmadiginiz surece kendiliginden dusmuyor fiyatina gore gayet iyi sadece oyun oynar iken yarim saniye bir gecikme oluyor video gorusmelerde gecikme yok sarji gayet iyi gidiyor,1
yaklasik aydir urunu kullaniyorum gercekten memnunum ancak kesinlikle telefon gorusmesi yapmak icin alinmamali kapali ortamda bile karsi taraf sesimin iyi gelmedigini soyluyor ben ayni sekilde karsi tarafin sesini iyi alamiyorum muzik dinlemek icin kesinlikle alinabilir tizler cok iyi baslar doygunluk orani yuksek s seviyesi bluetoothlu kulaklilarin genelinden cok yukarida dedigim telefon gorusmesi kesinlikle yapilamiyor kapali alanda tahammul edebilirsiniz ancak acik birazcik ruzgarli bir havada imkansiza yakin oluyor gorusme yapmak,1
kulakta durusu boyut olarak guzel kutusu kucuk tasimak icin makul muzik s dinlemede basarili goruntu s arasindaki gecikme hissedilmiyor evin icinde telefondan bayagi uzaklasmama ragmen baglanti kopmuyor sarji iyi dayaniyor kutudan sarj kablosu cikmiyor buyuk sorun telefon gorusmesi sirasinda karsi tarafa kesikli ugultucizirti bir s gidiyor ayni zamanda ortam sesini karsi taraf fazla yuksek duyuyor ortam sesi sikintisi muadillerinde var fiyatina gore basarili sayilabilir telefon gorusmesi yapmak icin tercih etmenizi tavsiye etmem,1
mayista siparis verdim mayista elime ulasti kargom yanlis adrese gitti aksam iftar sofrasina oturunca kapi caldi kapiyi actik adam kosa kosa arabaya gidiyodu kargoyu birakip gitmis sapasaglam geldi sag kulaklikta muzik dinlerken video izlerken cizirti yapiyor sizdede oluyor muzigi durduktan sn sonra cizirti sesi gidiyor muzigi tekrar baslatinca yine geliyor sizde oluyormu,1
ozellikle sadece yeni nesil bluetooth un tum sikistirma algoritmalarina destek veren bir telefonda gercek sesinin farkina varabilirsiniz cogu zaman guzel tinilar yakalayabiliyorsunuz enstriuman ayrimi sahne derinligi cok iyi ufacik bir surucuden seslerin cikmasi cok ho ufacik bir bataryasi var unitesi birlikte bana hafta dayaniyor gunde dk eksileri yok degil mesela film izlemek icin cok verimli bulmadim ciliz metalik bir sesi var downsample yapilmis stereo film sesleri pek uygun degil ayrim olarak pek basarili degil ozetle film icin pek tavsiye etmem muzik icin tavsiye ederim ha bir mikrofonla konusmasi rezalet onun disinda alinir urunden ikitane aldim mecburen film izlemek icin kullaniyorum cunku fp olarak bundan kaliteli bir kulaklik yok butce benim fazla degilse tavsiye ederim film icin is gorur macera arayanlar almasin onlar sennheiser alabilir tumunu gizle,1
s seviyesi kalitesi gercekten guzel disari cok s vermedigi icin insanlari rahatsiz etmiyorsunuz disaridaki sesi s seviyesi in ustune ciktiginda duymuyorsunuz ev icinde mikrofon gorusmelerde guzel disarida konusma yapma konusunda basarisizkarsi taraf kesinlikle sesi duymuyor bununla birlikte fiyat performans olarak gercekten dusunmeden alinabilir sadece disarida konusma yapabilmek aktif gurultu engelleyici sizin icin cok onemli yaklasik kat fazla para vererek diger bildiginiz markayi tercih edebilirsiniz,1
bekledigimden iyi cikti acikcasi kargoyu cok beklemedim onu belirteyim kulakliklar kutuya oncelikle dikkat edilmeli malzeme olarak pek saglam degil ozenli kullanimda size eslik edecektir kullanimi kolay sarji fiyattaki urune gore tatmin edicidir cebinizde kolay tasimaniz bir artisi ayrica s kalitesinden endiseniz olmasin cok muzik dinleyen biriyseniz saat sonra sarj bitmesi hosunuza gitmeyebilir standi zaten tasinabilir oldugu icin rahat bir sekilde olursaniz olun sarj edebilirsiniz dedigim fiyat bazinda degerlendiriyoruz gayet iyi tavsiye ediyorum,1
urunle ilgili bi kac suphem vardi gelince baktim birebir orjinal mukemmel gunde geldiurun gercekten cok kaliteli sik duruyorses kalitesine gelirsek baslar yeterli tizler tatmin edici s yuksekligi guzel yeterli s temiz netdogrusu kablolu kulaklik kadar iyi olucagini dusunmezdimhepsiburadaya tesekkurler paketleme iyiydigecikme oluyormu bilmiyorum sonucta kablosuz bi kulakliktan bahsediyoruz elbet sanise cok kucuk gecikmeler olucaktir bence parasini fazlasiyla hak ediyor bence gonul rahatligiyla alin derim pisman olmassiniz,1
ustumu cikarirken kulagimdaydi fayansa dustu kucuk bir parca koptu disindan,1
ben urunu orka teknolojiden aldim yeni elime ulastigayet iyi muhafaza edinip korunmus yanina usb kablosuda koymuslar hediye olaraknormalde urunde sarj kablosu yokurunu alirsaniz orka teknolojiden almanizi tavsiye ederim,1
tam bir fiyat performans urunu,1
guzel normalde ucu tipali olanlardan small uc bile kulagima buyuk geldi takinca acitiyor kulaginiz kucukse tekrar dusunun derim iadr edecegim mecbur,1
s kalitesi bakiminda kotu denebilecek seviyede butun sesler bassiz kulaginizin icinde patliyo resmen arabada patlak kolonda sarki dinliyor telefon gorusmesine gelicek olursak berbat sessiz ortamda iki kulaklik takili oldugu halde tarzan bagirdiginizda ancak duyuluyo sesiniz almayin kesinlikle bunu alan adamin kulagina saygisi yoktur,0
elime dun ulasti s kalitesi sarkiya dinlediginiz sesin kalitesine gore yuksek dusuk gelebiliyor bangir bangir muzik dinlemeyecekler icin uygun bir icinden hikmetse sarj kablosu cikmiyor vahiyle dolduracagiz artik bataryasini mikrofon kismindan cok bir sey beklemeyin dis ortam sesini karsi tarafa fazla iletiyor he soracak olursaniz tlden fazlasini haketmez bence tamamen kullanim rahatligi acisindan alinan bir kablo derdi yok,1
gayet guzel istanbul disina bir gun bir surede geldi harika tek bir problemi var bence buyuk problem pubg oynarken s saniye sonradan geliyor ate ediyorsunuz yaninizdan geciyor sesi size saniye gec geliyor sorun benim telefonda mi baska kulaklik denedim baska kulakliklarda s tam zamaninda geliyor,1
kulaklik muzik dinlemek film dizi izlemek icin cok iyi ba tizleri cok guzel benim musterilerle telefon gorusmesi icin almak isteyenlere soyluyorum kulakligin mikrofonu disaridaki butun sesleri karsi tarafa iletiyor bir takside oldugunuzu kisi oldugunuzu dusunun hoparlor acik herkesin soyledigini karsi taraf cok net bir sekilde duyuyor,0
kulakligi ofis icerisinde kullanabilirsiniz disarida yada araba konusma yapmak icin kullanmazsiniz karsi taraf sesi anlamiyor kapatmak zorunda kaliyorsunuz,0
arkadaslar urunu aldim gun sonra tekinden s gelememeye basladi eslesiyor sesi gelmiyor su geldi yere dustu calismiyor,0
orjinal tamam cok guzel ilk bi be dakka cizirti yapti sonrasinda duzeldi onemli sorun xiaomi redmi note kullaniyorum telefonun internetini kullandirmicak kadar kotu duruma dusuruyor yanlis birseymi yaptim arastirdim note oluyormus sorun nedir aceba satici firma lutfen iletisime gecermisiniz,0
dusunerek almistim isman olmadim gerci sol kulalik gayet iyi oturuyor sag dusecek duruyor yine memnun kaldim,1
videolardaki saniyelik gecikmelerin haricinde cok basariliiphone baglantida hicbir sorun yokmuziklerde s kalitesi cok iyikablolu kaliteli bir kulakliktan hicbir farki yok,1
bence kullanilir telefon gorusmesinde deneyemedim s kalitesi guzel,1
sadece sag kulakligi bagladiginizda digeri otomatik baglaniyor s kalitesi bekledigimden cok iyi cikti tesekkurler,1
fiyatina gore kesinlikle basarili bir orjinal hizli sevkiyat tesekkurler,1
gercekten cok ucuz cok guzel bir alisveris oldu,1
ogluma aldim cok begendi,1
hepsiburada satici olan orjinal piyasa bolca sahtesi var s kalite fiyata gore iyi orjinali bulmak cok zor dikkatli olmak lazim,1
bakimdan kullanisli bir kulaklik amacina yonelik kullanisli kulaklik diyebilirim,1
gayet guzel amaciniz sadece sarki dinleyerek gezmek seyahet etmek isi fp olarak iyi diyebilirim dis ortamda kulaklik konusma yapmaniz neredeyse imkansiz onu bilerek tercih yapin derim,1
mukemmel bir sirketsiniz orjinal gayet guzel calisiyor ayrica hediye sarj kablosu vermeniz cok guzel,1
zamaninda geldi guzel tesekkurler,1
urunu sipars verdim geldi gayet memnunum s acisindan bi sikayetim yok benim oyun severler icin uzucu bir tarafi var oda hangi oyun olursa olsun sesi gec veriyor sn bir gecikme onun haricinde herkeze tavsiye veririm orjinal elinize ulasiyor almanizi tavsiye ederim,1
siparis verdigim ertesi gun elime ulasti yorumlarda urunu yerden yere vuranlar var tiz ba cok iyi baslarin hic olmadigini soyleyenler var buna inanmayin arkadaslar,1
sik kullanisli kaliteli bir s kalitesi iyi kulagi rahatsiz etmiyor dusuk s seviyesinde bile sesleri tamamen kesiyor,1
harika param olsun takim alicam,1
hizli teslimat kaliteli,1
s seviyesi kademe kisik dinliyorum basi tizi seyi on numara orjinal xiaomi gercekten kalite tavsiye ederim,1
kaliteli,1
bekledigimden cok iyi s cok guzel kargo hizli kulakliklarin sarji gidiyor,1
fiyatina gore cok iyi performans,1
kesinlikle orjinal herturlu kontrolu yaptim dusunmeden alabilirsiniz,1
perfectly perfect,1
hizli teslimat icin tesekkur ederim,1
aldim cok memnunum tavsiye ederim,1
basslar s duzeyi sarj gayet basarili,1
kargo harici gayet guzeldi elime ulasali saati geciyor zamandan beri kullaniyorum s olmayan ortamlarda kulaklikla konusmakta bir problem yasamadim simdilik oneririm,1
sessiz ortamlarda cok kullanisli disarida cok verimli degil,1
hizli bir sekilde elimize ulasti tesekkurler,1
kulaklik kesinlikle orijinal saticinin burada olmasina dikkat edin yeter s kalitesi beni kesinlikle tatmin etti tskr ler burada,1
kardesime dogum gunu hediyesi olarak satin aldim urunun fiyatini goz onunde bulundurdugumuzda oldukca basarili buldummuadili urunlerin marke fiyatlari ortada hizli guvenilir kargo ayrica fiyatinin ucuzu olmasi sira baglantisi iyi s mikrofon tatmin edici,1
urunu anneme hediye aldim satici hepsiburada oldugu icin ucuz olan diger siteleri tercih etmedim iyi oyle yapmisim kargo cok hizliydi orjinal herhangi bir problem cikmadi kulakliklarin s kalitesini sarj suresini cok begenmesem fiyata gayet guzel bir kulaklik tercih edilebilir,1
aga urunu yeni aldim once s sistemi testi yaptim ba tiz s kalitesi cok iyi oyuna girdim pubg sesler yine iyi amaa s oyunda yarim saniye gec geliyor,1
bir bucuk gun kisa bir sure icerisinde elime gecti gayet kullanisli ihtiyaclariniza karsilik veren bir telefonda konusma anlaminda olsun muzik dinleme anlaminda olsun sizi pisman etmeyecek bir,1
fiyat performans acisindan gayet iyi bir hepsiburada guvencesiyle aldim orijinal geldi eslestirme konusunda herhangi bir sikinti yasamadim muzik dinleme acisindan cok iyi diyebilirim konusma olarak evde sessiz ortamda iyi gorusmeler gayet iyi anlasiliyor tavsiye ederim,1
alali ay oldu guzel kutusu sarj aleti yerine gectigi icinde guzel tane lastik kilifi var sorunsuz geldi urunden memnunum telefon xiaomi bileklik xiaomi kulaklik xiaomi kadar gitcek bakalim,1
muzik dinlemek icin kullanisli telefon gorusmelerinde konustugunuz kisilere ortam sesini fazlasiyla yansitmakta fiyatin uygun oldugundan tavsiye ederim,1
henuz acik havada kullanmadim kapali ortamda hicbir sorun yasamadim karsi tarafa s gitmesinde bir sorun yok muzik dinlerken s gayet guzel geliyor,1
gayet basarili benim s kalitesine duskun olanlar varsa hic dusunmeden alabilir sarj konusunda rahat saat goturur diyebilirim,1
performans acisindan gayet guzel ancak ruzgarli zamanlarda bazen baglanti kopmasi oluyor onun disinda memnunum ayrica elime hizli ulasti emegi gecen herkese tesekkurler,1
urunu annem icin aldim ayni anlatildigi hizli bir sekilde geldi telefon gorusmelerinde kalitesi guzel gurultu engelleme ozelligi yok zaten belirtiliyor fiyata performans gayet iyi bence sarji gayet uzun gidiyor,1
fiyatina gore guzel urunhepsiburadadan alirsaniz replika cikmiyor kesinlikle orijinal kulakdan dugusuyor diyenler var yanlis taktiklarindan dolayi otutturmadiklarinda dolayi dusme sorunlari yasaniyorsarj sikintisi yok saatlik kullanimimda civari bir azalma oldu kutusuna koyunca hemen doluyorneden puan verdin derseniz hepsiburada aldigim gun icinde kargoladi kargo calisanlari pazar gunu gelen urunu gun getirmeyince kendin almak zorunda kaldim,1
urunun s kalitesi s yuksekligi cok iyi mesafe sikintisi pek yok cok uzaga gitmeyeceksiniz sikintisiz s veriyor oyunlarda kucuk bir gecikme yasadim oyun icin kulaklik alinacaksa zaten kablolu olmasi iyi guzel ben begendim film izleme muzik dinleme sikintisiz kaliteli calisiyor kulakligin kutusundan cikardigimiz otomatik olarak baglaniyor bunu cok begendim,1
yaklasik bucuk aydir kullaniyorum ben boyle performans gormedim s kalitesi olsun pil suresi olsun muazzam tek sorun heralde bende oluyor pubg boyle kulaklik gereken oyunlarda sesin m gec gelmesi var ate aciyosun yarim saniye gec duyuluyor sadece pubg cod mobilede yasadim normal muzik konusmada sorun yok,1
fiyat guzel performans guzel telefonla konusmak icin alacagim dusunuyorsaniz bence ust seviye modellere yonelin,1
arkadaslar kesinlikle tavsiye ediyorum bildigimiz xiaomi gayet kaliteli geldi kulaklik s duzeyi kalitesi gayet basarili telefonla gorusme icin test yaptim karsi taraf kullaklikla konustugum anlasilmadi bile siddetle tavsiye ediyorum alabilirsiniz orijinalligi icin suphe etmenize gerek yok satici hepsiburada icerisinden turkiye garanti belgesi cikiyor,1
urunun s performansi tatmin edici fiyatina gore yorum yapmak gerekirse tek kelime harika tek sikinti icerisinde sarj kablosu yok dikkat etmedigim icin simdi sarj kablosu siparis vermem gerekecek ayrica hepsiburadaya tesekkur ederim saat icerisinde resmî tatil olmasina ragmen elime ulasti,1
gayet basarili firma guvenilir surekli iletisime geciyor kutusunda bir cizik dahi yoktu herkese tavsiye ederim s iletimi mukemmel bir cihaz,1
muzik kalitesi basarili kutudan cikarinca hemen eslesti sessiz ortamda mikrofon cok iyi ancak cevre sesleri cok fazla karsiya ilettiginde problem yasaniyo ayrica elektronik ciyuv sesleri konusma sirasinda karsi taraf duyuyor bende sadece white noise diyebilecegim bi gurultu ugultu var rahatsiz etmiyor alisiliyor ancak var,1
saticinin hepsiburada olmasina dikkat edilmesi gerekiyor urunun orijinal olmasi icin tam fiyat performans urunu,1
dun geldi cok guzel tek sikintisi kulakliklara bagliyken wifi iyi cekmiyo,1
urunu kotulemenin bir manasi yok paraya kadari cok bile fazla kaliteli kullanisli orijinal tereddutsuz alin,1
gayet kaliteli kullanisli fiyati performansina gore cok avantajli kesinlikle tavsiye ederim,1
kulaklikli gayet guzel kilagin icine tam oturuyor yuvasinda sarj ediliyor yuvasindan cikardiginizda telefonun bluetooth u aciksa hemen baglaniyor puani kirma nedenim icerisinde sarj cihazi yazmasina ragmen kutudan sarj cihazi cikmadi,1
gayet guzel yururken spor yaparken kullanma sansiniz sallandiginda icinden tikirti sesleri geliyor kulakligin icinde bir seyler bosta kalmis,1
satici urunun yaninda hediye sarj kablosu yollamis kulakligin basslari tizleri ozellikle anc si beni gayet mutlu etti,1
kulakligi yaklasik aydir kullaniyorum fiyatina gore gayet basarili bir kulaklik kulaga oturuyor spor yaparken dusmuyor s kalitesi gayet ideal,1
ogluma yilbasi hediyesi olarak almistim sesi guzel guclu kucuk pratik sarki iyi dayaniyor sarj unitesi kucuk pratik xiaomi telefondan memnun bundan memnun kaldi,1
super otesi ayrica hizli kargo icin tesekkur ederim aksam siparis verdim ertesi gun elime ulasti s kalitesi cok iyi simdilik sikinti yok insallahda sorun cikarmaz,1
guzel guvenilir satici almanizi tavsiye ederim guzel fiyat performans bluetooth kulakligi,1
gonderim hizi icin tesekkur ederim urunun s kalitesi cok basarili beklentimin cok ustunde mikrofon performansini cok olcemedim kapali alanlarda sessiz ortamlarda denedim gayet iyiydi benim tek problemin sarjistasyonundan cikarirken yasiyorum onun nedenide parmaklarim bi tik buyuk ondan kulaktan dusme problemide duzgun takarsaniz basslarida cok iyi hissedersiniz saygilar,1
devamli kulakustu kulaklik kullandigim icin s seviyesi bana geldi genel olarak sarj suresi cok iyi baglanti islemi cok kolay telefon gorusme yaparken bir sorun karsilasmadim,1
normalde jbl tbt kullaniyorum s olarak cok farklari var kulakliga bayildim kargo hizliydi,1
gayet hoscok sik bir tasarimi var kalitesi fiyatina gore iyi tek sorunu icinden sarj kablosu cikmiyor,1
gayet yeterli bir s kalitesi senkronizasyon sikinti yasamadim bataryasi cok yeterli,1
almadan once turlu video yorum okuyup cekinceyle siparis verdim saat olmadan elime ulasti sarj kablosu yoktu klasik sarj oldugundan buygk problem degildi bass bence gayet yeterli ufak oynamalarla ideal s elde ediliyor fiyata maksimum kadar olurdu zaten yildiz yonden,1
fiyat performansi maksimum s kalitesi oldukca iyikesinlikle tavsiye ediyorum,1
kulaklikla dizifilm izlerken iyi performans aldimama bir gecikme var fazla rahatsiz etmiyorsarki dinlemek icin alicaksaniz kesinlikle tavsiye ediyorum,1
gercekten cok guzel bi kulaklik s kalitesi fiyat araliginda alinacak iyi kulaklik diyebilirim mikrofon algilamasida cok iyi kargoda cok hizli geldi,1
siparis verdikten saat sonra elime ulasti suana kadar bana hizli ulasan kargo oldu gonderim asiri hizli yuzden teslimat icin ayrica tesekkur ederim kulakliga gelecek olursak basta sesi yetersiz geldi ekolayzir ayarlariyla oynadim yine tatmin olmadim sonunda ekolayziri silip kulakligi normal sekilde kullanmaya basladim suan gayet memnunum kulakligi sadece muzik dinlemek icin aldim kutuda sarj gostergesi var ayrica kulakliklarin kendisinde var mutlaka alip urunu deneyin derim indirim kacmaz begenmezseniz sorunsuz iade seceneginiz var zaten basarili,1
efsane bir guzel cok kullanisli aydir kullaniyorum paketleme guzel di orijinal arada emin olabilirsiniz simdiden hayirli olsun kacirmayin hepsiburada kalitesine guvenin ucuz olabilir diger siteler guvence kalite hepsiburada tl tl verip kafa rahat orijinal iciniz rahat olur tabi bi tavsiye benim dusuncem alin pisman olmazsiniz resetleme cok basit arada,1
urunu acikcasi biraz tereddutle aldim muzik kalitesi pek iyi degildir hicte oyle olmadimuzik kalitesi gercekten kayda deger seviyede iyi normalde kullandigim kulaklar kalitesinde ben hosnut oldum tatmin edici muzik kalitesibaslari olsun kalitesi olsun gercekten guzel tatmin edersarj konularini bilmiyorum konularda yazmis zatenjblnin kulakustu kulakligini kullaniyorum cok harikabir kulakici vardi kablolu bir bunu aldim siritmiyor onlarin yaninda ho tatmin edici kalitede,1
buyuk abilerinin yaptigi isi oraninda ustleniyor fiyat performans canavari dedikleri olsa gerek sarj suresi kulaktaki zerafeti spor salonundaki performansi takdire sayan xiaominin teknoloji piyasasinin hakimi olacagini belli eden urunlerden gozunuz kapali alabilirsiniz hele indirim varken,1
cihazi haftadan kisa bir surede teslim aldim cihaz yonunden orjinal cakma davasina girmek istemiyorum fiyatina gore gercekten tavsiye edilebilecek bir cihaz kulakligi orta seviyede dinlemekte bile dis dunyadan kopariyor sizi inceleme videolarindada bahsettikleri mikrofon alicisi zayif kaliyor kutuyla birlikte sarji uzun kaliteli dinleme keyfi veriyor saticiya yildiz verdim cunku su donemde kargolarin yogunluk yasadigi zamanda boyle ozensiz paketleme icin allahtan kazasiz belasiz elime ulasti,1
suan teknosada tl ye satiliyor ben extra indirimlerle tl ye aldim bass lar yeterlikablosuza gore cok guzel fiyat performans urunu gozunuz kapali alin sarji guzel gidiyor baglanmada yavaslik yok gecikme yok kutusu harika zaten kulaga guzel oturuyor alicak arkdaslara onerimdir,1
muzik dinlemeyi cok seven bir genc oldugumdan bana guvenebilirsiniz kulakligin sesi basi tizleri muhtesem hicbirinde eksiklik yok ayrica diger okudugum yorumlar surekli baglanti falan kopmuyor hatta hic kopmuyor paraya degiyor,1
cok telefonla konusan birisi degilim nedenle mikrofonu benim icin cok sikinti degil mikrafonda citen kotu disarda kulanmak icin almistim beni mutlueti ev ortamida hayir eyerki spor dis kulanim icin alacaksaniz alin sadece ev icin agirlikli ev icin alacaksaniz yine xiaomi olam yaklasik tl civari olan bir kulaklik var bence onu alin benim kulanim alanim sadece disari odugundan yildz verdim,1
tereddutle almistim gercekten cok iyi bir muzik dinlerken bass tizler cok net s seviyesi kalitesi oldukca iyi kullanim klavuzunun cevirisi kotu sadece aslinda tek eksik sarj kablosu no prob cunku telefon kablolari oluyor type c yada iphone kullanan varsa ekstradan micro usb almasi gerek kargo gunde ulasti elime gayet hizli guzel paketlenmis sekilde geldi hepsiburadaya tesekkurler,1
urunum gun sonra hizli bir sekilde geldigi icin hepsiburada ara kargoya tesekurler urunun bass kalitesi muhtesem kesinlikle orijinal sarji super gercekten sasirtici bir azalma olmuyor bitmiyor tek olumsuz gorusum kulakliklarin uzerinde fiziksel buton var basinca kulagimin dahada icine gormesine sebep oluyor boyle kir topluyor yorumu yazarkende kulagimda suan kesinlikle tavsiye ediyorum,1
asiri iyi,1
paraya gercekten cok iyi zaten xiaomi nin hicbir urununde sikinti yasamadim tam bir fiyat performans urunu muzik seslerini beklentilerimin cok uzerinde karsiladi kablodan kurtuldum iphone kablolu kulaklik performansiyla arasinda fark yok diyebilirim konusmada s harika geliyor dis sesin biraz fazla geldigini soyledi karsi taraf aman dikkat urunun cok cakmasi var guvendiginiz saticidan alin,1
uzun donem kullanim testi oldu aralik ayindan temmuz ayina kadar gun aktif bir sekilde kullaniyorum bass tiz degerleri bekleneni karsiliyor fiyatina gore s kalitesi baglanti hizi cok iyi aninda baglanti sagliyor pc tablette telefonda kullaniyorum gecikme arkadan gelme seyler yasamadim toplulukta kullaniyorum baglanti kopmasi seyler olmadi tavsiye ederim,1
urunden yildiz kirmamin sebebi dis ortamda telefonla konustugunuzda karsi tarafin sesini cok net alirken sizin sesiniz cevre seslerle birlikte gidiyor onun disinda s kalitesi gayet iyi eslestirme konusuna gelirsek youtubeden video izleyip adimlari uygulayin bir baglandiktan sonra ugrastirmiyor ben kulakliklari ayni anda cikartmaya ozen gosteriyorum yoksa birbiriyle tekrar eslestirmek gerekebiliyor kolay kulaktan dusecek degil ancak spor yaparken ben urunu kullanmiyorum,1
ilk bluetooth kulaklik aldim iyiki burada tedariginde almisim oncesinde biraz arastirmistim dusuk fiyatli adi sani belli olmayan firmalari tercih etmeyin cok sahtesi bulunan bir markaymis garantilemek icin firma secimini buradadan yaptiginiz surece sorun yok kargoda hizla elime ulasti orjinal kaliteli bir s kalitesi cok iyi sarzi uzun sure gidiyor kurulumu cok basit yalniz konusma sesi cok net degil muzik odakli alacak olanlar icin talebi birebir karsilayacak derecede cok memnunum,1
urunu kullanabildigimiz kisacik sure icinde dusuncemiz gayet guzel oldugu yonundeydi bir kac gun sonra bozuldu adamlar urune sahip cikti ancak covid zamani uzerine dusemedik oylece bozuk elimizde kaldi zaten elektronikte riski vardir muhtemelen ona denk geldim talihsizlik yasamasaydim son derece guzel bir urundu,1
sarjli bir sekilde cok guzel paketlenerek gunde geldihepsiburada dan almaya ozellikle dikat ettimyorumlari okuyarakses kalitesi bana gore cok iyi cok sukur kablodan kurtuldumkulaklik vidyo radyo cok rahat dinliyorumcif kulaklik kullanmiyorum bile ayri ayri eskestirdim telbu haliyle bile s harika orjinal cok tesekkurler burada,1
once exprese tesekkurler cok hizli geldiler evde degildim aradilar anneme teslim ettiler kargoyu urune gelecek olursak muzik dinledim s kalitesi cok iyi memnunum henuz arama yapma firsatim olmadi eslestirmede biraz zorlandim birkac kullanimda alisilacak bir durum bile veriyorum,1
bundan ay once liraya aldigim orjinal aldigim kulakliktan sonra gelen orjinal kulaklik sok etti beni gercekten gonul rahtligiyla alabilirsiniz ben yasindayim bir alisveris sitesine yorum yaptigimi hatirlamiyorum durust guvenilir saticidan allah razi olsun parasinin hakkini versen birisin,1
kullanisli saklama kutusu kaygan bir yapiya sahip kulakliklarin sesi hergun otobus metrobus kullannalar icin tatmin edici mikrafon kismina gelicek olursak karsi tarafa cizirti gidiyor karsi tarafin seside cizirtili geliyor benim arayanim olmadigi icin peki sikinti cekecegimi dusunmuyorum tl bir fiyati var gayet ideal kullanisli,1
dusunerek almistim isman olmadim gerci sol kulalik gayet iyi oturuyor sag dusecek duruyor yine memnun kaldim,1
bence kullanilir telefon gorusmesinde deneyemedim s kalitesi guzel,1
gayet guzel s kalitesi beklentimin ustunde disari s verme konusunda performansi dusuk yanimdakilerle dinliyorum muzigi,1
fiyat performans olarak mukemmel bir ayrica ayni gun teslimat olmasi hepsiburadanin vazgecilmez ozelligi benim icin tesekkurler,1
hepsiburada satici olan orjinal piyasa bolca sahtesi var s kalite fiyata gore iyi orjinali bulmak cok zor dikkatli olmak lazim,1
kulaklik elim yeni gecti kullandim cok memnunum s kalitesi ba tiz cok basarili hemde fiyata sadece kulakligin tus fonksiyonlari cesitlendirilmesi buda guncelleme geli umarim kisacasi fiyata mukemmel,1
hediye olarak aldimgayet memnuniyet veren bir dendibegenildi,1
valla kulakligi alali iki gun oldu cok iyi tek sikinti hayvan s veriyor original,1
tek kelimeyle mukemmel alin hic dusunmeden alin,1
gercekten cok ucuz cok guzel bir alisveris oldu,1
ogluma aldim cok begendi,1
bakimdan kullanisli bir kulaklik amacina yonelik kullanisli kulaklik diyebilirim,1
fiyata baska bir sey dusunulemez dusunulurse pismanlik yasatir marjda iyisi yok tesekkurler hepsiburada,1
fiyatina gore gayet kaliteli telefonla konusurken s kalitesi cok iyi yeni aldigim icin uzun omurlu olur henuz bilmiyorum bana yurt ici kargo gonderildigi icin siparis verdigim gunun ertesi gununde elime ulasti,1
su ana kadar hic bir sekilde baglanti kopmasi yasamadimses kalitesi guzelfiyatina gore asiri iyi bir hepsiexpress saat icinde elime ulasti cuma gunu civari siparis ettim ayni gun kargo edilecegini dusunmemistim,1
kargom hizli geldi icinden sarj kablosu cikmiyor sagolsun satici sarj kablosu hediye etmis hersey icin tesekkur ederim,1
fiyatina gore kesinlikle basarili bir orjinal hizli sevkiyat tesekkurler,1
sadece sag kulakligi bagladiginizda digeri otomatik baglaniyor s kalitesi bekledigimden cok iyi cikti tesekkurler,1
herkesin soyledigi beklentileri oldukca karsilayan fiyatinin hakkini veren bir tavsiye ediyorum,1
gece siparis verdim ayni gun teslim edildi mukemmel,1
resimde gorundugunun aynisi temiz guzel paketlenmis bir sekilde elime ulasti sorunsuz calisiyor,1
guzel memnun kaldim,1
kullanim cok rahat kulak mantarlari kulaklariniza uygun olmadaysa yedegi mevcutfiyat performans urunu tesekkurler hepsiburada,1
fiyata boyle kalite ben aldim cok memlunum,1
cok iyi tavsiye ederim,1
urunden adet aldim bir tanesinde arka planda sessizde iken dip s sorunu vardi onu iade ettim diger urunu kullaniyoruz muzik dinlemek icin fiyatina gore tam bir fp urunu konusma yapmak icin kullanacaksaniz tavsiye etmiyorumodada olan tum sesi karsiya aktariyor konusma kalitesinden oturu yildiz kirdim,1
cok hafif s kaymasi var kadar ucuz olmasini goz onune alirsak iyi,1
sarji uzun gidiyor s kalitesi iyi tam bir fiyat performan urunu,1
orijinal herhangi bir problemi yok baglanti kopma problemi yasamadim tavsiye ederim,1
guzel sorunsuz baglaniyor kaliteli olanlardan almam gerekiyormus,1
harika cok begendim ilki gelir gelmez biratane aldim,1
fiyatina gore cok iyi,1
adet aldim sorunsuz kullaniyoruz kullaniyoruz sadece mikrofonlari sikintili bazen devreyr giriyor bazen girmiyor,1
fiyatina gore gayet tatmin edici,1
